files/experiment_read_counts.json
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 7.333333333333333e-07}, "H3K27me3": {"num_reads": 6.666666666666667e-07}, "H3K4me1": {"num_reads": 2.3333333333333333e-07}, "H3K9me3": {"num_reads": 1.9666666666666668e-06}, "H3K36me3": {"num_reads": 9e-07}}, "E117": {"H3K4me3": {"num_reads": 7.666666666666667e-07}, "H3K27me3": {"num_reads": 5e-07}, "H3K4me1": {"num_reads": 1.3333333333333334e-07}, "H3K9me3": {"num_reads": 1.933333333333333e-06}, "H3K36me3": {"num_reads": 2.3333333333333333e-07}}, "E116": {"H3K4me3": {"num_reads": 7e-07}, "H3K27me3": {"num_reads": 5e-07}, "H3K4me1": {"num_reads": 3.3333333333333335e-07}, "H3K9me3": {"num_reads": 4.866666666666667e-06}, "H3K36me3": {"num_reads": 5.056780984701444e-07}}, "location": 9912442, "E113": {"H3K4me3": {"num_reads": 2.9544012394776783e-06}, "H3K27me3": {"num_reads": 1.4232212257661006e-06}, "H3K4me1": {"num_reads": 2.322166720003477e-06}, "H3K9me3": {"num_reads": 7.909806921613043e-06}, "H3K36me3": {"num_reads": 3.5832137186920435e-06}}, "E112": {"H3K4me3": {"num_reads": 3.377268088816747e-07}, "H3K27me3": {"num_reads": 7.055133978293877e-07}, "H3K4me1": {"num_reads": 3.1959104618384644e-07}, "H3K9me3": {"num_reads": 5.9522726177488295e-06}, "H3K36me3": {"num_reads": 1.6798955899075539e-06}}, "read_dir": -1, "gene": "ENSG00000188681.7", "E119": {"H3K4me3": {"num_reads": 9.019579929600676e-07}, "H3K27me3": {"num_reads": 8.298582487207735e-07}, "H3K4me1": {"num_reads": 4.6666666666666666e-07}, "H3K9me3": {"num_reads": 7.672502518224934e-06}, "H3K36me3": {"num_reads": 1.0263770252309402e-06}}, "E118": {"H3K4me3": {"num_reads": 3.0582921493518196e-07}, "H3K27me3": {"num_reads": 7.893746330480476e-07}, "H3K4me1": {"num_reads": 1.3333333333333334e-07}, "H3K9me3": {"num_reads": 1.7666666666666668e-06}, "H3K36me3": {"num_reads": 9.202979418571866e-07}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 5.666666666666667e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 6.666666666666667e-08}, "H3K36me3": {"num_reads": 3.3333333333333334e-08}}, "E117": {"H3K4me3": {"num_reads": 1.4666666666666667e-06}, "H3K27me3": {"num_reads": 3.3333333333333334e-08}, "H3K4me1": {"num_reads": 3.3333333333333334e-08}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "E116": {"H3K4me3": {"num_reads": 6e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 6.666666666666667e-08}, "H3K36me3": {"num_reads": 4.597073622455859e-08}}, "location": 46359828, "E113": {"H3K4me3": {"num_reads": 7.681443222641964e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 8.762893283031989e-08}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "E112": {"H3K4me3": {"num_reads": 2.2890372601980173e-06}, "H3K27me3": {"num_reads": 3.713228409628357e-08}, "H3K4me1": {"num_reads": 6.391820923676929e-08}, "H3K9me3": {"num_reads": 1.1446678111055442e-07}, "H3K36me3": {"num_reads": 7.635889045034336e-08}}, "read_dir": -1, "gene": "ENSG00000183250.7", "E119": {"H3K4me3": {"num_reads": 2.5555476467201912e-06}, "H3K27me3": {"num_reads": 1.2767049980319594e-07}, "H3K4me1": {"num_reads": 1e-07}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 5.401984343320738e-08}}, "E118": {"H3K4me3": {"num_reads": 2.6912970914296012e-06}, "H3K27me3": {"num_reads": 1.3728254487792131e-07}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 1.0666666666666667e-06}, "H3K27me3": {"num_reads": 6.666666666666667e-08}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 1e-07}, "H3K36me3": {"num_reads": 1e-07}}, "E117": {"H3K4me3": {"num_reads": 2.1e-06}, "H3K27me3": {"num_reads": 6.666666666666667e-08}, "H3K4me1": {"num_reads": 6.666666666666667e-08}, "H3K9me3": {"num_reads": 3.3333333333333334e-08}, "H3K36me3": {"num_reads": 0.0}}, "E116": {"H3K4me3": {"num_reads": 8.333333333333333e-07}, "H3K27me3": {"num_reads": 3.3333333333333334e-08}, "H3K4me1": {"num_reads": 3.3333333333333334e-08}, "H3K9me3": {"num_reads": 1e-07}, "H3K36me3": {"num_reads": 0.0}}, "location": 46359927, "E113": {"H3K4me3": {"num_reads": 6.499682726850893e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 8.762893283031989e-08}, "H3K9me3": {"num_reads": 6.999829134170835e-08}, "H3K36me3": {"num_reads": 4.9766857204056155e-08}}, "E112": {"H3K4me3": {"num_reads": 1.8762600493426373e-06}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 1.2783641847353858e-07}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 3.817944522517168e-08}}, "read_dir": 1, "gene": "ENSG00000160256.8", "E119": {"H3K4me3": {"num_reads": 3.7205767209602785e-06}, "H3K27me3": {"num_reads": 1.915057497047939e-07}, "H3K4me1": {"num_reads": 3.3333333333333334e-08}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 5.401984343320738e-08}}, "E118": {"H3K4me3": {"num_reads": 2.5689654054555285e-06}, "H3K27me3": {"num_reads": 2.7456508975584263e-07}, "H3K4me1": {"num_reads": 3.3333333333333334e-08}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 5.751862136607416e-08}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 6.666666666666667e-08}, "H3K27me3": {"num_reads": 3.3333333333333334e-08}, "H3K4me1": {"num_reads": 2.3333333333333333e-07}, "H3K9me3": {"num_reads": 1.6666666666666668e-07}, "H3K36me3": {"num_reads": 1e-06}}, "E117": {"H3K4me3": {"num_reads": 2.3333333333333333e-07}, "H3K27me3": {"num_reads": 1.3333333333333334e-07}, "H3K4me1": {"num_reads": 2.6666666666666667e-07}, "H3K9me3": {"num_reads": 4e-07}, "H3K36me3": {"num_reads": 9e-07}}, "E116": {"H3K4me3": {"num_reads": 1.3333333333333334e-07}, "H3K27me3": {"num_reads": 6.666666666666667e-08}, "H3K4me1": {"num_reads": 2e-07}, "H3K9me3": {"num_reads": 1e-07}, "H3K36me3": {"num_reads": 1.333151350512199e-06}}, "location": 46378161, "E113": {"H3K4me3": {"num_reads": 1.0044964214224106e-06}, "H3K27me3": {"num_reads": 1.2938374779691824e-07}, "H3K4me1": {"num_reads": 2.6726824513247565e-06}, "H3K9me3": {"num_reads": 8.399794961005002e-07}, "H3K36me3": {"num_reads": 2.8367108606312012e-06}}, "E112": {"H3K4me3": {"num_reads": 3.0020160789482197e-07}, "H3K27me3": {"num_reads": 2.59925988673985e-07}, "H3K4me1": {"num_reads": 7.031003016044621e-07}, "H3K9me3": {"num_reads": 1.1446678111055442e-06}, "H3K36me3": {"num_reads": 2.7107406109871892e-06}}, "read_dir": 1, "gene": "ENSG00000160256.8", "E119": {"H3K4me3": {"num_reads": 2.630710812800197e-07}, "H3K27me3": {"num_reads": 1.2767049980319594e-07}, "H3K4me1": {"num_reads": 2.4e-06}, "H3K9me3": {"num_reads": 2.3075195543533634e-07}, "H3K36me3": {"num_reads": 1.566575459563014e-06}}, "E118": {"H3K4me3": {"num_reads": 6.116584298703639e-08}, "H3K27me3": {"num_reads": 6.864127243896066e-08}, "H3K4me1": {"num_reads": 1.3333333333333334e-07}, "H3K9me3": {"num_reads": 6.666666666666667e-08}, "H3K36me3": {"num_reads": 1.7255586409822248e-06}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 3e-07}, "H3K27me3": {"num_reads": 1e-07}, "H3K4me1": {"num_reads": 1.1e-06}, "H3K9me3": {"num_reads": 1.3333333333333334e-07}, "H3K36me3": {"num_reads": 5e-07}}, "E117": {"H3K4me3": {"num_reads": 4e-07}, "H3K27me3": {"num_reads": 2e-07}, "H3K4me1": {"num_reads": 1.4666666666666667e-06}, "H3K9me3": {"num_reads": 3e-07}, "H3K36me3": {"num_reads": 5e-07}}, "E116": {"H3K4me3": {"num_reads": 6.666666666666667e-08}, "H3K27me3": {"num_reads": 1.3333333333333334e-07}, "H3K4me1": {"num_reads": 1.6666666666666668e-07}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 8.274732520420546e-07}}, "location": 46392971, "E113": {"H3K4me3": {"num_reads": 8.2723234705375e-07}, "H3K27me3": {"num_reads": 3.234593694922956e-07}, "H3K4me1": {"num_reads": 2.1030943879276776e-06}, "H3K9me3": {"num_reads": 2.799931653668334e-07}, "H3K36me3": {"num_reads": 2.189741716978471e-06}}, "E112": {"H3K4me3": {"num_reads": 3.7525200986852746e-08}, "H3K27me3": {"num_reads": 1.4852913638513427e-07}, "H3K4me1": {"num_reads": 1.9175462771030784e-07}, "H3K9me3": {"num_reads": 5.723339055527721e-07}, "H3K36me3": {"num_reads": 1.7562544803578971e-06}}, "read_dir": 1, "gene": "ENSG00000160256.8", "E119": {"H3K4me3": {"num_reads": 2.630710812800197e-07}, "H3K27me3": {"num_reads": 1.2767049980319594e-07}, "H3K4me1": {"num_reads": 3.6e-06}, "H3K9me3": {"num_reads": 1.7306396657650227e-07}, "H3K36me3": {"num_reads": 3.7813890403245165e-07}}, "E118": {"H3K4me3": {"num_reads": 6.116584298703639e-08}, "H3K27me3": {"num_reads": 6.864127243896066e-08}, "H3K4me1": {"num_reads": 1e-07}, "H3K9me3": {"num_reads": 2e-07}, "H3K36me3": {"num_reads": 1.4954841555179282e-06}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 6.666666666666667e-08}, "H3K27me3": {"num_reads": 2.3333333333333333e-07}, "H3K4me1": {"num_reads": 4.6666666666666666e-07}, "H3K9me3": {"num_reads": 3.3333333333333334e-08}, "H3K36me3": {"num_reads": 3.3333333333333334e-08}}, "E117": {"H3K4me3": {"num_reads": 9.333333333333333e-07}, "H3K27me3": {"num_reads": 1.6666666666666668e-07}, "H3K4me1": {"num_reads": 2.3e-06}, "H3K9me3": {"num_reads": 4e-07}, "H3K36me3": {"num_reads": 6.666666666666667e-08}}, "E116": {"H3K4me3": {"num_reads": 6.666666666666667e-08}, "H3K27me3": {"num_reads": 3e-07}, "H3K4me1": {"num_reads": 2.6666666666666667e-07}, "H3K9me3": {"num_reads": 1.6666666666666668e-07}, "H3K36me3": {"num_reads": 4.597073622455859e-08}}, "location": 46413984, "E113": {"H3K4me3": {"num_reads": 8.863203718433035e-07}, "H3K27me3": {"num_reads": 4.5284311728921384e-07}, "H3K4me1": {"num_reads": 1.1391761267941587e-06}, "H3K9me3": {"num_reads": 4.899880393919585e-07}, "H3K36me3": {"num_reads": 5.474354292446177e-07}}, "E112": {"H3K4me3": {"num_reads": 1.5010080394741099e-07}, "H3K27me3": {"num_reads": 1.8566142048141784e-07}, "H3K4me1": {"num_reads": 5.752638831309235e-07}, "H3K9me3": {"num_reads": 6.486450929598084e-07}, "H3K36me3": {"num_reads": 4.963327879272318e-07}}, "read_dir": -1, "gene": "ENSG00000234880.1", "E119": {"H3K4me3": {"num_reads": 2.254894982400169e-07}, "H3K27me3": {"num_reads": 7.021877489175776e-07}, "H3K4me1": {"num_reads": 1.2666666666666667e-06}, "H3K9me3": {"num_reads": 3.4612793315300455e-07}, "H3K36me3": {"num_reads": 1.0803968686641476e-07}}, "E118": {"H3K4me3": {"num_reads": 1.2233168597407278e-07}, "H3K27me3": {"num_reads": 1.956276264510379e-06}, "H3K4me1": {"num_reads": 7.333333333333333e-07}, "H3K9me3": {"num_reads": 3.3333333333333334e-08}, "H3K36me3": {"num_reads": 1.1503724273214832e-07}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 3.3666666666666665e-06}, "H3K27me3": {"num_reads": 1.6666666666666668e-07}, "H3K4me1": {"num_reads": 5.666666666666667e-07}, "H3K9me3": {"num_reads": 3.3333333333333334e-08}, "H3K36me3": {"num_reads": 6.666666666666667e-08}}, "E117": {"H3K4me3": {"num_reads": 6.566666666666667e-06}, "H3K27me3": {"num_reads": 1e-07}, "H3K4me1": {"num_reads": 8.666666666666667e-07}, "H3K9me3": {"num_reads": 2e-07}, "H3K36me3": {"num_reads": 2.3333333333333333e-07}}, "E116": {"H3K4me3": {"num_reads": 2.6333333333333332e-06}, "H3K27me3": {"num_reads": 7e-07}, "H3K4me1": {"num_reads": 1e-06}, "H3K9me3": {"num_reads": 4.3333333333333335e-07}, "H3K36me3": {"num_reads": 4.597073622455859e-08}}, "location": 46493768, "E113": {"H3K4me3": {"num_reads": 3.308929388215e-06}, "H3K27me3": {"num_reads": 3.234593694922956e-07}, "H3K4me1": {"num_reads": 1.0515471939638388e-06}, "H3K9me3": {"num_reads": 3.4999145670854175e-07}, "H3K36me3": {"num_reads": 3.483680004283931e-07}}, "E112": {"H3K4me3": {"num_reads": 1.3996899968096074e-05}, "H3K27me3": {"num_reads": 1.03970395469594e-06}, "H3K4me1": {"num_reads": 1.4062006032089242e-06}, "H3K9me3": {"num_reads": 3.4340034333166326e-07}, "H3K36me3": {"num_reads": 4.1997389747688847e-07}}, "read_dir": 1, "gene": "ENSG00000197381.9", "E119": {"H3K4me3": {"num_reads": 1.1161730162880836e-05}, "H3K27me3": {"num_reads": 6.383524990159797e-08}, "H3K4me1": {"num_reads": 1.4e-06}, "H3K9me3": {"num_reads": 1.7306396657650227e-07}, "H3K36me3": {"num_reads": 5.401984343320738e-08}}, "E118": {"H3K4me3": {"num_reads": 6.4835793566258575e-06}, "H3K27me3": {"num_reads": 5.834508157311656e-07}, "H3K4me1": {"num_reads": 8.666666666666667e-07}, "H3K9me3": {"num_reads": 1e-07}, "H3K36me3": {"num_reads": 1.1503724273214832e-07}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 1.3666666666666666e-06}, "H3K27me3": {"num_reads": 1e-07}, "H3K4me1": {"num_reads": 3.3333333333333334e-08}, "H3K9me3": {"num_reads": 3.3333333333333334e-08}, "H3K36me3": {"num_reads": 6.666666666666667e-08}}, "E117": {"H3K4me3": {"num_reads": 4.033333333333333e-06}, "H3K27me3": {"num_reads": 3.3333333333333334e-08}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 6.666666666666667e-08}, "H3K36me3": {"num_reads": 0.0}}, "E116": {"H3K4me3": {"num_reads": 1.1666666666666666e-06}, "H3K27me3": {"num_reads": 3e-07}, "H3K4me1": {"num_reads": 1e-07}, "H3K9me3": {"num_reads": 1.3333333333333334e-07}, "H3K36me3": {"num_reads": 0.0}}, "location": 46494484, "E113": {"H3K4me3": {"num_reads": 3.6043695121627677e-06}, "H3K27me3": {"num_reads": 6.469187389845912e-08}, "H3K4me1": {"num_reads": 1.3144339924547985e-07}, "H3K9me3": {"num_reads": 1.399965826834167e-07}, "H3K36me3": {"num_reads": 1.9906742881622462e-07}}, "E112": {"H3K4me3": {"num_reads": 1.8800125694413224e-05}, "H3K27me3": {"num_reads": 9.283071024070892e-07}, "H3K4me1": {"num_reads": 3.1959104618384644e-07}, "H3K9me3": {"num_reads": 3.815559370351814e-07}, "H3K36me3": {"num_reads": 3.0543556180137343e-07}}, "read_dir": 1, "gene": "ENSG00000197381.9", "E119": {"H3K4me3": {"num_reads": 1.108656699680083e-05}, "H3K27me3": {"num_reads": 2.5534099960639187e-07}, "H3K4me1": {"num_reads": 1.3333333333333334e-07}, "H3K9me3": {"num_reads": 5.7687988858834085e-08}, "H3K36me3": {"num_reads": 0.0}}, "E118": {"H3K4me3": {"num_reads": 7.951559588314731e-06}, "H3K27me3": {"num_reads": 1.7160318109740167e-07}, "H3K4me1": {"num_reads": 1e-07}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 0.0}, "H3K27me3": {"num_reads": 3.3333333333333334e-08}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "E117": {"H3K4me3": {"num_reads": 1e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "E116": {"H3K4me3": {"num_reads": 6.666666666666667e-08}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "location": 46494493, "E113": {"H3K4me3": {"num_reads": 1.1817604957910714e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "E112": {"H3K4me3": {"num_reads": 2.2515120592111647e-07}, "H3K27me3": {"num_reads": 3.713228409628357e-08}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "read_dir": 1, "gene": "ENSG00000197381.9", "E119": {"H3K4me3": {"num_reads": 1.8790791520001407e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "E118": {"H3K4me3": {"num_reads": 6.116584298703639e-08}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 6.666666666666667e-08}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 3.3333333333333334e-08}}, "E117": {"H3K4me3": {"num_reads": 4e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "E116": {"H3K4me3": {"num_reads": 2e-07}, "H3K27me3": {"num_reads": 3.3333333333333334e-08}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "location": 46494515, "E113": {"H3K4me3": {"num_reads": 2.3635209915821428e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}, "E112": {"H3K4me3": {"num_reads": 5.253528138159385e-07}, "H3K27me3": {"num_reads": 7.426456819256714e-08}, "H3K4me1": {"num_reads": 6.391820923676929e-08}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 3.817944522517168e-08}}, "read_dir": 1, "gene": "ENSG00000197381.9", "E119": {"H3K4me3": {"num_reads": 6.01305328640045e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 5.401984343320738e-08}}, "E118": {"H3K4me3": {"num_reads": 3.0582921493518196e-07}, "H3K27me3": {"num_reads": 0.0}, "H3K4me1": {"num_reads": 0.0}, "H3K9me3": {"num_reads": 0.0}, "H3K36me3": {"num_reads": 0.0}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 1.6666666666666668e-07}, "H3K27me3": {"num_reads": 3e-07}, "H3K4me1": {"num_reads": 3e-07}, "H3K9me3": {"num_reads": 1.3333333333333334e-07}, "H3K36me3": {"num_reads": 2.3333333333333333e-07}}, "E117": {"H3K4me3": {"num_reads": 5.333333333333333e-07}, "H3K27me3": {"num_reads": 2e-07}, "H3K4me1": {"num_reads": 5.666666666666667e-07}, "H3K9me3": {"num_reads": 4e-07}, "H3K36me3": {"num_reads": 2.3e-06}}, "E116": {"H3K4me3": {"num_reads": 3e-07}, "H3K27me3": {"num_reads": 1.2333333333333333e-06}, "H3K4me1": {"num_reads": 4.3333333333333335e-07}, "H3K9me3": {"num_reads": 8.333333333333333e-07}, "H3K36me3": {"num_reads": 5.976195709192616e-07}}, "location": 46540815, "E113": {"H3K4me3": {"num_reads": 4.13616173526875e-07}, "H3K27me3": {"num_reads": 4.5284311728921384e-07}, "H3K4me1": {"num_reads": 4.819591305667594e-07}, "H3K9me3": {"num_reads": 2.799931653668334e-07}, "H3K36me3": {"num_reads": 1.0948708584892355e-06}}, "E112": {"H3K4me3": {"num_reads": 2.2515120592111647e-07}, "H3K27me3": {"num_reads": 5.941165455405371e-07}, "H3K4me1": {"num_reads": 5.752638831309235e-07}, "H3K9me3": {"num_reads": 4.1971153073869953e-07}, "H3K36me3": {"num_reads": 9.54486130629292e-07}}, "read_dir": 1, "gene": "ENSG00000197381.9", "E119": {"H3K4me3": {"num_reads": 1.5032633216001125e-07}, "H3K27me3": {"num_reads": 3.1917624950798983e-07}, "H3K4me1": {"num_reads": 2e-07}, "H3K9me3": {"num_reads": 1.1537597771766817e-07}, "H3K36me3": {"num_reads": 1.566575459563014e-06}}, "E118": {"H3K4me3": {"num_reads": 3.6699505792221835e-07}, "H3K27me3": {"num_reads": 6.864127243896066e-08}, "H3K4me1": {"num_reads": 3.3333333333333334e-08}, "H3K9me3": {"num_reads": 6.666666666666667e-08}, "H3K36me3": {"num_reads": 6.902234563928899e-07}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 2.3333333333333333e-07}, "H3K27me3": {"num_reads": 3.6666666666666667e-07}, "H3K4me1": {"num_reads": 1e-06}, "H3K9me3": {"num_reads": 2.6666666666666667e-07}, "H3K36me3": {"num_reads": 2.6666666666666667e-07}}, "E117": {"H3K4me3": {"num_reads": 8.666666666666667e-07}, "H3K27me3": {"num_reads": 1.3333333333333334e-07}, "H3K4me1": {"num_reads": 3.1666666666666667e-06}, "H3K9me3": {"num_reads": 2e-07}, "H3K36me3": {"num_reads": 1.4e-06}}, "E116": {"H3K4me3": {"num_reads": 6e-07}, "H3K27me3": {"num_reads": 1.2666666666666667e-06}, "H3K4me1": {"num_reads": 1.5666666666666668e-06}, "H3K9me3": {"num_reads": 3e-07}, "H3K36me3": {"num_reads": 2.758244173473515e-07}}, "location": 46548368, "E113": {"H3K4me3": {"num_reads": 4.13616173526875e-07}, "H3K27me3": {"num_reads": 3.234593694922956e-07}, "H3K4me1": {"num_reads": 1.4896918581154381e-06}, "H3K9me3": {"num_reads": 2.799931653668334e-07}, "H3K36me3": {"num_reads": 1.1944045728973478e-06}}, "E112": {"H3K4me3": {"num_reads": 5.628780148027912e-07}, "H3K27me3": {"num_reads": 4.827196932516863e-07}, "H3K4me1": {"num_reads": 7.031003016044621e-07}, "H3K9me3": {"num_reads": 3.815559370351814e-07}, "H3K36me3": {"num_reads": 3.436150070265451e-07}}, "read_dir": 1, "gene": "ENSG00000197381.9", "E119": {"H3K4me3": {"num_reads": 1.5032633216001125e-07}, "H3K27me3": {"num_reads": 1.2767049980319594e-07}, "H3K4me1": {"num_reads": 1.1333333333333334e-06}, "H3K9me3": {"num_reads": 5.7687988858834085e-08}, "H3K36me3": {"num_reads": 9.183373383645255e-07}}, "E118": {"H3K4me3": {"num_reads": 1.2233168597407278e-07}, "H3K27me3": {"num_reads": 1.02961908658441e-07}, "H3K4me1": {"num_reads": 3.6666666666666667e-07}, "H3K9me3": {"num_reads": 2.6666666666666667e-07}, "H3K36me3": {"num_reads": 9.202979418571866e-07}}}
{"chrom": "chr21", "E114": {"H3K4me3": {"num_reads": 1.6666666666666668e-07}, "H3K27me3": {"num_reads": 1.6666666666666668e-07}, "H3K4me1": {"num_reads": 3.3333333333333335e-07}, "H3K9me3": {"num_reads": 1.6666666666666668e-07}, "H3K36me3": {"num_reads": 2.3333333333333333e-07}}, "E117": {"H3K4me3": {"num_reads": 3.3333333333333335e-07}, "H3K27me3": {"num_reads": 1.6666666666666668e-07}, "H3K4me1": {"num_reads": 4e-07}, "H3K9me3": {"num_reads": 3.6666666666666667e-07}, "H3K36me3": {"num_reads": 1.7666666666666668e-06}}, "E116": {"H3K4me3": {"num_reads": 3e-07}, "H3K27me3": {"num_reads": 7.666666666666667e-07}, "H3K4me1": {"num_reads": 3.3333333333333335e-07}, "H3K9me3": {"num_reads": 1.3333333333333334e-07}, "H3K36me3": {"num_reads": 5.056780984701444e-07}}, "location": 46591557, "E113": {"H3K4me3": {"num_reads": 2.3635209915821428e-07}, "H3K27me3": {"num_reads": 2.587674955938365e-07}, "H3K4me1": {"num_reads": 5.257735969819194e-07}, "H3K9me3": {"num_reads": 2.799931653668334e-07}, "H3K36me3": {"num_reads": 1.244171430101404e-06}}, "E112": {"H3K4me3": {"num_reads": 2.6267640690796924e-07}, "H3K27me3": {"num_reads": 4.827196932516863e-07}, "H3K4me1": {"num_reads": 5.113456738941543e-07}, "H3K9me3": {"num_reads": 5.723339055527721e-07}, "H3K36me3": {"num_reads": 8.781272401789486e-07}}, "read_dir": 1, "gene": "ENSG00000197381.9", "E119": {"H3K4me3": {"num_reads": 3.3823424736002535e-07}, "H3K27me3": {"num_reads": 2.5534099960639187e-07}, "H3K4me1": {"num_reads": 3e-07}, "H3K9me3": {"num_reads": 1.1537597771766817e-07}, "H3K36me3": {"num_reads": 1.4045159292633918e-06}}, "E118": {"H3K4me3": {"num_reads": 2.4466337194814557e-07}, "H3K27me3": {"num_reads": 6.864127243896066e-08}, "H3K4me1": {"num_reads": 1.3333333333333334e-07}, "H3K9me3": {"num_reads": 1.3333333333333334e-07}, "H3K36me3": {"num_reads": 7.477420777589641e-07}}}
